X1;X2;X3;X4;X5;X6;X7;X8;X9;X10;X11;X12;X13;X14;X15;X16;X17;X18;X19;X20;X21;X22;X23;X24;X25;X26;X27;X28;X29;X30;X31;X32;X33;X34;X35;X36;X37;X38;X39;RATE
608848699;249611440;296931904;385148785;844909994;226046,89;223699914;16430452,09;531,72 ;88391349;81322233;7617;17;16,28;54,49;-0,19;-7,36E-06;-0,22;4,93;48,77;4,87;63,26;10,14;70,12;57,68;1,2571 ;21,19;37,13;0,6104 ;58,08;-66,81;14,3;23,42;165,59;209,06;19,11;13,21;1,4068 ;0,2659 ;1
213894699;74292588;150346691;171493765;148556674;68760,77;42400935;2753344;216,24 ;33834703;31974981;1745;16;17,53;76,83;-0,72;-2,52E-05;-0,86;2,25;70,29;3,21;80,18;8,04;72,9;35,85;-0,2984 ;7,11;32,15;1,5210 ;24,72;-41,88;15,86;22,11;386,94;524,07;50,07;30,85;1,2366 ;0,0836 ;1
341242078;195334884;281478794;206471115;96621723;41262,78;134770963;231331;227,35 ;15225248;19283185;3081;9;4,65;52,22;1,55;1,11E-05;1,52;10,15;82,49;27,11;60,51;49,42;15,3;21,3;-0,3565 ;8,41;12,09;2,7216 ;65,27;14,63;5,65;9,34;48,26;64,67;35,72;21,12;1,0386 ;0,0937 ;1
91296021;24068284;46196170;77372182;71272817;31324,11;13923839;223315;133,22 ;136749;1853857;59;25;1,16;76,35;-1,26;-6,46E-05;-1,17;8,12;50,6;1,9;84,75;38,12;66,94;83,13;0,2707 ;12,68;34,31;0,2372 ;18;-1,73;1,89;2,28;0,78;14,07;10,15;3,44;1,7644 ;0,1113 ;1
202038014;36844486;59974007;165232663;250353095;50564,46;36805351;58094;966,61 ;30829475;25039463;5102;29;18,31;70,27;-1,76;-1,20E-04;-2;1,61;29,68;0,26;81,78;14,35;2,06;76,31;0,2384 ;13,9;25,03;0,1831 ;22,27;-7;12,99;15,85;123,32;141,03;16,17;14,08;2,8314 ;0,1372 ;1
157290082;43078539;57096911;131079716;149908740;53460,22;26210366;951525;311,01 ;32669846;21374744;2283;30;24,11;87,3;-1,58;-9,02E-05;-1,9;7,29;36,3;16,10244444;83,34;13,97;44,39064103;95,04;-0,9211 ;15,84;33,99;0,1785 ;20;-11,67;14,63;17,53;627,36;575,25;28,2;19,98;2,3120 ;0,1813 ;1
170194509;67546204;86432974;134790284;170140181;36357,07;35404225;60606;733,36 ;6652427;7089967;1421;25;5,74;65,37;-1,51;-7,24E-05;-1,55;7,79;50,78;2,94;79,2;21,08;44,39064103;63,69;0,0048 ;13,25;21,36;0,2605 ;26,27;-2,8;4,12;5,29;26,61;38,94;8,58;5,72;1,6348 ;0,1655 ;1
426502737;203826692;261168470;249171332;515894070;27866,72;177331405;996075;750,94 ;6652034;-41855097;-670;56;1,62;48,55;0,44;1,29E-05;0,38;6,44;61,23;24,92;58,42;42,12;44,39064103;22,21;0,1777 ;9,24;6,53;0,6720 ;71,17;-30,89;-7,99;-12,55;11,03;-120,87;17,15;-14,13;1,0819 ;-0,0595 ;1
324953298;218235845;270701155;224949881;274891525;57731,95;100003417;821509;393,26 ;9932824;7256359;361;55;3,18;66,16;1,52;4,18E-05;1,54;4,66;83,3;18,81;69,23;42,07;7,05;18,18;0,0384 ;5,59;17,77;6,7403 ;44,46;3,4;2,2;3,28;103,46;104,45;13,21;3,65;1,0814 ;0,0490 ;1
504271250;293607581;330282545;289349202;558007774;66707,08;214922048;20476093;1660,74 ;26928901;20370477;2101;25;5,65;47,78;0,04;1,15E-06;0,05;3,94;65,5;6,06;57,38;27,2;11,45;19,12;0,7121 ;8,15;13,23;0,7316 ;74,28;118,43;4,07;7,14;55,52;59,75;14,85;5,19;0,9835 ;0,0791 ;1
193111619;54609621;98649094;144101631;294979671;56274,4;49009989;3760281;334,44 ;10112366;4666795;117;15;6,46;64,26;-0,64;-3,87E-05;-0,65;2,38;51,08;16,10244444;74,62;35,55;44,39064103;17,66;0,2063 ;4,48;29,14;0,9714 ;34,01;-2,7;2,41;3,52;50,56;35,07;69,71707933;2,38;1,6577 ;-0,0321 ;1
334002608;30930863;53226190;281560890;357582557;124439,33;52441718;442580;1164,76 ;99196971;80256898;2995;14;34,29;82,98;-1,29;-8,78E-05;-1,66;6,75;15,94;0,01;84,3;8,97;14,73;165,0637084;-0,5240 ;26,44;37,26;1,0250 ;18,63;-20,99;26,51;32,01;735,47;751,09;39,03;28,33;5,5518 ;0,2508 ;1
412785055;122381150;242311761;177238521;1804593482;123463,48;235546534;12040312;692,48 ;65679469;54584875;8379;9;20,36;36,28;-0,62;-4,77E-05;-0,64;0,69;58,7;16,10244444;42,94;2,99;44,39064103;47,08;-0,4540 ;26,87;29,91;0,5590 ;132,9;-5,65;14,45;33,84;200,17;227,67;25,04;4,14;0,8071 ;0,3730 ;1
536330878;136175896;161861335;436627593;514341317;132170,1;99703284;828043;547,17 ;61930894;62912576;6399;43;14,36;73,23;-2,37;-1,22E-04;-2,65;1,7;30,18;16,10244444;81,41;17,22;44,39064103;38,42;-2,6570 ;7,14;24,64;0,3695 ;22,83;-6,25;12,2;14,88;122,88;174,92;19,59;17,14;2,8126 ;0,0525 ;1
642280119;69297255;130361672;232969816;438332773;112195,02;409310303;4234283;586,79 ;48770277;40604418;9618;30;9,76;38,65;-2,01;-2,15E-05;-2,23;1,08;20,3;16,10244444;36,27;21,01352224;44,39064103;8,51;-0,0040 ;5,42;17,47;0,3852 ;175,69;-5,61;6,89;18,74;211,97;252,67;31,02;13,26;1,8551 ;0,1660 ;1
7254476523;3540379378;5955596210;4242837370;6869244628;2000146,521;3313858932;267935486,5;268,19 ;765361921,8;741884427,3;7569;22;8,32;47,47;3,12;3,35E-05;3,37;18,41751676;81,29;41,86;35,74;1,97;16,97;23,29;-0,0729 ;14,97;53,03;1,1399 ;179,79;8,17;8,8;20,07;114,93;167,56;69,71707933;22,34;1,0112 ;0,1925 ;1
110571626;21481780;44459792;86231779;96191572;28757,6;24339847;376690;231,79 ;13226572;10629565;600;22;13,04;72,57;-0,42;-1,66E-05;-0,47;4,17;40,21;7,75;77,99;25,91;60,39;52,27;-0,1944 ;11,51;26,01;0,8723 ;28,23;-34,73;9,81;12,71;148,45;161,71;24;14,98;2,1144 ;0,1604 ;1
139764761;32550698;42060644;88283036;429192204;52097,31;51481725;1067666;588,74 ;7049379;7443588;380;27;6,55;58,32;-0,46;-3,81E-05;-0,46;2,09;30,09;2,05;63,17;4,58;4,31;56,38;0,7429 ;20,77;37,27;1,3925 ;58,31;-4,34;5,33;8,43;70,3;104,36;6,17;2,44;2,4309 ;0,2655 ;1
3916170910;1137657495;2062430994;1984664981;1806918050;864288,89;1931505928;28144897;389,84 ;527058780;347444074;2364;16;14,72;54,45;0,04;3,61E-07;0,05;5,53;52,66;28,34;50,68;73,77139511;26,13;10,35;0,0220 ;5,1;22,07;0,9125 ;97,32;709,57;9,16;15,1;55,19;51,69;49,92;27,32;1,3848 ;0,1303 ;1
605760867;232120538;344432996;444452692;636168364;276841,44;161308175;623631;719,65 ;129478058;99125878;3820;13;23,29;52,4;-0,58;-2,29E-05;-0,72;3,16;56,86;8,19;73,37;5,24;44,39064103;53,18;0,0699 ;14,16;45,7;0,4827 ;36,29;-36,55;17,26;24,04;99,31;106,26;43,81;21,78;1,4731 ;0,1320 ;1
428845209;71555542;160349414;307186186;239092715;159281,74;121659023;1403398;247,76 ;60559488;45480073;582;31;16,32;60,66;-1,36;-2,67E-05;-1,67;2,03;37,39;12,83;71,63;21,01352224;4,13;44,26;-0,1316 ;12,55;37,14;1,4303 ;39,6;-19,89;10,61;14,81;128,76;144,24;33,73;28,37;2,3352 ;0,1166 ;1
823396781;414207335;459917260;637999658;476061165;356237,15;185397124;1321129;423,92 ;298339170;221018430;11051;5;39,02681125;65,34;-4,39;-1,13E-04;-9,718768285;3,99;55,86;16,10244444;77,48;0,14;44,39064103;141,46;4,1378 ;31,85;43,26;0,0510 ;29,06;-14,08;29,11;40,21;298,34;314,9;69,71707933;66,15;1,3983 ;0,1835 ;1
381234477;58119030;295964647;153750425;1427212175;112696,6;227484052;9975337;1982,24 ;50070378;44662852;5571;9;18,36;32,55;-0,36;-2,26E-05;-0,37;0,78;77,63;12,99;40,33;8,28;1,24;41,42;0,1423 ;24,71;29,56;1,2207 ;147,96;-10,81;14,1;33,99;121,47;147,05;27,77;4,25;0,6895 ;0,3382 ;1
7254476523;3540379378;5955596210;2824378808;6869244628;1239721,15;3313858932;12578821;2882,36 ;633863542;298328724;4284;20;7;28,15;3,15;3,35E-05;3,3;5,83;74,23;60,96;30,3;17,68;28,23;10,83;0,0601 ;7,55;13,3;4,6046 ;230,03;2,87;3,24;11,11;164,03;110,63;10,7;5,88;0,7730 ;0,1322 ;1
157018753;54437700;88387688;71993381;299712705;49487,51;85025372;3837121;827,94 ;27595719;21173141;13570;8;18,44;40,76;-0,45;-1,59E-05;-0,5;1,41;56,29;16,10244444;45,85;40,64;44,39064103;19,24;0,8965 ;10,42;31,52;0,5941 ;118,1;-20,43;13,48;29,41;344,95;362,99;28,75;9,69;0,8683 ;0,1923 ;1
174603304;52765851;78935070;87182874;755705142;75562,93;87420430;1100482;556,89 ;13748550;10583936;1236;15;8,36;48,38;0,17;1,43E-05;0,17;1,17;45,21;2,05;49,93;35,22;76,15;16,73;2,3549 ;8,38;43,28;0,3395 ;100,27;12,72;6,27;12,69;147,21;157,29;7,36;1,94;1,1448 ;0,1506 ;1
678135196;312802272;435360704;271186843;1102317813;246902,63;406948353;9541869;380,11 ;98597393;44054938;2616;2;15,44;27,04;0,74;2,01E-05;0,78;2,81;64,2;25,47;39,99;30,96;87,09;21,29;-0,1582 ;12,78;36,41;0,8924 ;150,06;8,41;6,65;17,49;111,3;107,9;51,1;8,67;0,8045 ;0,1418 ;1
339049510;130214203;151605079;238663116;400728993;72801,84;100386394;696949;1353,81 ;30624102;28432220;5767;15;9,61;61,54;0,09;3,69E-06;0,1;4,19;44,71;12,43;70,39;19,74;30,62;23,83;-0,0967 ;7,06;21,47;1,0210 ;42,06;104,56;8,39;11,91;102,08;127,83;13,48;9,57;1,7763 ;0,0521 ;1
7254476523;2893372000;5955596210;3005052000;6869244628;1866023;3313858932;204759000;555,67 ;661673000;277716000;1768;1;6,88;22,04;0,98;3,35E-05;0,97;3,2;70,76;28,56;29,66;39,85;25,76;21,15;-0,0635 ;14,88;18,42;2,2697 ;237,18;3,93;2,74;9,24;84,4;50,91;22,83;2,87;0,8033 ;0,1925 ;1
531981812;425344477;453399622;391870930;191323101;60708,79;140110882;1770863;130,51 ;6794609;3529613;1968;68,04725623;1,39;71,79;2,9;3,95E-05;2,73;5,39;85,23;17,74;73,66;43,97;93,16;6,29;0,0009 ;1,66;11,41;3,2973 ;35,75;2,54;0,65;0,91;73,97;92,62;11,58;4,45;0,9399 ;0,0242 ;2
1743356645;1232045869;1352389460;767988265;793684528;350391,76;975368380;2419542;517,40 ;216467550;104954965;5552;68,04725623;12,84;38,5;5,27;4,29E-05;6,34;8,28;77,57;34,14;44,05;17,72;44,17;11,97;0,0012 ;6,7;20,1;3,5055 ;127;4,72;6,13;14,5;217,47;156,4;54,29;19,61;0,8276 ;0,0682 ;2
2998074806;1375179511;2427570903;728840682;2059811596;329450,76;2269234124;26082637;375,19 ;51304520;-246064670;12304;68,04725623;2,06;20,74;6,33;4,90E-05;5,41;5,01;80,97;55,7;24,31;41,67;39,53;3,1;-0,0017 ;2,35;10,99;9,0416 ;311,35;-0,95;-7,75;-29,98;38,25;-189,91;35,17;-12,37;0,8009 ;0,0876 ;2
2810743774;640174520;1551903402;1498355992;2652180595;495292,18;1312387782;2601017;830,62 ;128326757;121696098;3437;64;6,41;48,03;-0,94;-1,91E-05;-0,94;1,57;55,21;9,93;53,31;12,24;33,09;28,06;-0,0349 ;13,1;17,62;1,9263 ;87,59;-6,53;4,11;7,88;58,73;87,44;12,03;7,2;1,2367 ;0,1346 ;2
53047071;24391082;28991326;41197092;35682721;16337,29;11849979;438785;120,96 ;4336714;3113861;2209;62;9,14;64,6;-0,05;-1,63E-06;-0,06;4,95;54,65;5,71;77,66;23,53;70,97;41,36;0,4693 ;9,24;30,8;0,5445 ;28,76;-274,99;6;7,89;61,7;67,68;62,13;13,33;1,5620 ;0,0819 ;2
1857322267;1106784346;1354868899;990045306;1578516480;467878,06;867276961;15270171;356,73 ;103276027;69488075;476;62;5,91;49,82;2,06;3,75E-05;2,06;10,58;72,95;28,3;53,3;29,1;58,29;29,89;0,2197 ;13,96;25,19;3,3599 ;87,6;3,85;3,69;7,18;138,05;99,18;26,41;4,7;0,9170 ;0,2235 ;2
61314641;6120901;8608473;42845077;40891819;17142;18469564;130760;173,27 ;8622618;5735947;295;60;16,96;56,9;-2,66;-5,89E-05;-3,15;4,47;14,04;3,88;69,88;8,92;57,75788406;35,06;1,5841 ;10,56;27,96;0,4273 ;43,11;-6,2;9,77;13,68;86,23;78,33;62,77;19,15;5,4735 ;0,0745 ;2
331354636;171720261;227038101;196709987;204712154;76452,97;134644649;927270;382,64 ;7127207;24527424;1817;58;2,54;62,47;3,74;5,69E-05;3,62;4,41;68,52;25,85;59,37;26,06;68,12;1,51;0,1621 ;0,61;23,07;2,9726 ;68,45;5,3;7,47;13,22;56,88;262,7;17,72;16,08;1,0314 ;-0,0120 ;2
660991593;196906753;344763805;361856350;413614532;75331,78;299135243;667454;659,67 ;28623653;14843818;1369;51;5,17;45,78;1,23;1,71E-05;1,23;0,35;52,16;14,03;54,74;14,51;48,31;23,76;0,2622 ;10,75;11,4;1,5312 ;82,67;4,79;2,15;4,15;43,12;29,13;12,03;4,67;1,3444 ;0,1301 ;2
158278556;52296751;67703886;94335360;185600950;45069,35;63943197;673517;325,05 ;15240501;8988177;425;57;10,7;54,42;1,12;3,24E-05;1,18;2,83;42,78;21,59;59,6;29,38;74,28;23,76;-0,3115 ;9,6;28,47;1,0986 ;67,78;7;5,9;9,83;136,08;111,07;21,89;6,7;1,5751 ;0,1236 ;2
237007949;117118616;162573603;128924586;342357756;95984,85;108083364;240940;304,59 ;21978078;14758886;2578;57;9,78;43,22;0,4;1,26E-05;0,41;2,84;68,59;12,54;54,4;31,46;77,36;18,31;0,1694 ;8,35;40,5;0,3478 ;83,83;16,14;6,29;12,22;73,26;68,75;11,27;6,02;0,8572 ;0,1949 ;2
239723651;79348953;149367681;167802133;238474328;80924,86;71921518;1010429;350,70 ;35831610;21926479;6852;56;15,74;64,54;-0,03;-9,49E-07;-0,03;4,89;62,31;8,61;70;50,26;63,68;43,39;0,2274 ;13,02;33,76;0,8159 ;42,86;-466,12;9,1;13,88;179,16;159,47;23,53;13,37;1,2327 ;0,1685 ;2
225728650;115447779;138859224;150120905;175807871;42624,31;75607745;1803991;182,56 ;-3705096;-2383999;-575;56;-1,03;58,59;0,95;2,21E-05;0,9;6,54;61,52;12,11;66,51;32,01;76,54;23,49;1,3107 ;7,87;18,88;1,0039 ;50,36;-1;-0,99;-1,56;-15,61;-14,09;22,16;-1,9;1,2527 ;0,2086 ;2
199752161;100634084;110588451;129881552;311037644;36891,4;69870609;133946;816,37 ;10539839;5477189;1404;56;5,55;55,26;0,69;3,07E-05;0,7;2,55;55,36;23,39;65,02;18,16;99,62;15,78;-3,5357 ;5,52;18,47;0,0162 ;53,8;4,74;2,64;4,25;54,05;41,16;7,17;2,58;1,1773 ;0,0476 ;2
60721531;9804025;14211257;37922370;57651056;25707,31;22799161;185042;192,81 ;14571539;7840254;7128;56;27,79;53,4;-0,34;-8,61E-06;-0,43;2,04;23,4;11,49;62,45;29,29;99,31;36,22;0,8276 ;13,6;42,34;0,6563 ;60,12;-63,68;14,19;22,69;264,94;230,76;60,77;22,01;2,9225 ;0,1040 ;2
63406045;36905016;41278437;41343946;62662581;17578,79;22062099;116322;202,79 ;8046107;3506499;5844;54;13,64;60,47;0,72;2,04E-05;0,77;5,16;65,1;17,36;65,21;47,58;99,75;47,7;-0,7141 ;16,6;27,72;0,4198 ;53,36;11,43;5,73;8,82;268,2;156,51;22,64;7,49;1,0321 ;0,2186 ;2
539597589;184176642;286261179;248701506;549043631;165734,04;290896083;3198776;297,58 ;88106353;41896507;5188;54;17,6;40,57;1,64;3,10E-05;1,78;2,23;53,05;33,04;46,09;28,5;43,87;17,22;0,0504 ;9,28;30,71;2,5935 ;116,97;7,66;8,02;18,19;195,96;133,63;47,73;10,94;1,2815 ;0,1009 ;2
43549292;24186227;29597471;18205439;47942925;26548,32;25343852;288215;78,98 ;888301;2106219;1757;54;5,84;28,11;-1,68;-3,18E-05;-1,68;5,27;67,96;30,33;41,8;2,25;62,15;21,47;0,2175 ;12,5;60,96;1,5918 ;139,21;-2,62;5,12;12,24;15,3;50,25;22,11;6,09;0,9378 ;0,1735 ;2
752984882;401842345;674019561;501858635;255319186;71832,02;251126247;1249019;533,03 ;-5383744;4719649;2589;54;-0,42;65,52;2,76;2,81E-05;2,56;12,94;89,51;19,62;66,65;70,65;33,44;7;0,0069 ;2,33;9,54;19,0088 ;50,04;2,03;0,63;0,93;-58,45;78,47;5,13;2,83;1,0043 ;0,0333 ;2
5505909274;3540379378;4339848254;777263394;4522061996;827007,04;3313858932;17231037;2308,35 ;11720841;18580709;279;54;0,76;8,15;3,33;3,35E-05;3,08;4,2;78,82;44;14,12;5,47;26,21;6,3;-0,0703 ;5,41;15,02;4,9647 ;608,37;1,39;0,33;2,42;3,37;14,8;5,1;1,14;0,5891 ;0,0384 ;2
104648163;26871640;54832229;61940383;56566218;17694,76;42707779;293036;177,88 ;218842;162420;97;26;1,25;51,16;1,64;2,17E-05;1,53;5,12;52,4;28,61;59,19;39,18;48,23;-0,94;-0,0531 ;-0,38;16,91;2,3454 ;68,95;1,18;0,16;0,26;2,61;1,99;12,32;0,3;1,4889 ;-0,0344 ;2
222810588;112744499;158403594;163212714;176491608;52110,04;59597874;911755;272,36 ;13071688;17522889;17085,32605;51;6,31;71,06;0,62;1,83E-05;0,65;4,48;71,09;9,79;73,25;38,04;56,67;32,55;-0,2803 ;8,71;23,39;3,5365 ;36,52;23,48;7,95;11,29;268,08;502,94;17,45;13,9;1,1392 ;0,1086 ;2
92308058;44811570;62122585;57398996;57762288;17141,57;34909062;163129;232,91 ;4349189;2390178;1893;51;5,14;55,91;1,63;2,69E-05;1,71;6,03;67,3;22,19;62,18;24,14;98,54;7,68;-0,2331 ;2,9;18,57;0,4813 ;60,82;4,73;2,56;4,22;63,94;51,63;23,53;6,08;0,9767 ;0,0304 ;2
272984668;171179291;191631647;153669835;273053854;56875,98;119314834;451811;186,00 ;15805938;8162776;5130;50;5,69;58,46;1,22;2,79E-05;1,22;3,08;70,2;32,13;56,29;56,96;94,21;16,28;0,0875 ;7,11;20,83;1,6048 ;77,64;4,28;2,88;5,18;188,17;129,8;9,53;3,99;0,8722 ;0,1418 ;2
274306368;170881865;191235699;146419510;19979918;4433,14;127886858;50379;13,46 ;1066542;732555;638;50;0,4;58,44;1,25;1,95E-06;1,28;2,99;69,72;36;53,38;57,62;94,92;-2,54;-0,0215 ;-1,18;1,62;1,6329 ;87,34;5,48;0,27;0,5;12,7;13,31;8,99;5,6;0,8374 ;-0,0203 ;2
242257335;99798808;113192610;176375605;129725746;29666,82;65881731;179225;225,22 ;4778912;5140500;227;50;4,21;68,4;-2,97;-5,85E-05;-3;5,72;46,72;9,53;72,81;33,19;57,75788406;15,58;0,7303 ;4,24;12,25;0,5371 ;37,35;-1,09;2,15;2,93;43,44;73,36;11,84;6,22;1,6151 ;0,0922 ;2
730534021;163224853;322260492;196896062;317523511;126436,17;533637958;416531;644,06 ;38362714;43263250;17085,32605;56;6,18;26,2;9,22;5,48E-05;8,62;1,05;44,11;53,39;26,95;3,71;15,45;14,41;-0,0327 ;10,53;17,31;68,2169 ;271,03;2,48;5,93;26,5;698,01;293,39;17,51;5,08;1,7744 ;0,1587 ;2
857182680;446726340;615684980;299512490;742225438;131073,52;557670190;2037841;634,38 ;52449026;16303309;1703;50;6,8;29,39;4,11;5,48E-05;4,08;2,66;71,83;47,97;34,94;68,89;62,04;10,36;0,0181 ;6,74;15,29;3,4839 ;186,19;1,76;1,95;5,5;105,65;46,5;18,61;3,11;0,7674 ;0,1070 ;2
320730496;84369018;137841052;140109033;268173339;92730,76;180621463;3269228;243,79 ;38165441;11829231;2079;58;13,15;35,81;4,51;6,70E-05;4,7;5,44;42,98;38,26;43,68;22,2;42,58;17,77;-0,3083 ;10,01;28,91;2,6228 ;128,91;2,84;3,66;8,71;121,19;70,65;44,45;8,3;1,6237 ;0,0857 ;2
60211361;18813578;38231357;21204452;78433900;60935,29;39006909;160710;412,81 ;2362569;548998;545;50;4,94;27,22;1,47;2,95E-05;1,47;3,23;63,5;32,86;35,22;1,26;78,86;-0,33;-0,1666 ;-0,21;101,2;1,1599 ;183,96;1,61;0,95;2,62;46;13,7;9,61;0,9;0,7105 ;0,0578 ;2
205774248;78445893;138032890;24677558;200511507;-65145,72;181096691;579857;547,85 ;14411748;-97964871;-13480;49;6,94;-5,65;6,4;7,08E-05;4,06;2,11;67,08;63,79;11,99;12,44;88,08;2,75;-0,4030 ;2,42;-31,66;0,6307 ;733,85;-6,79;-35,64;-119,02;33,79;-234,17;15,1;-49,81;0,3737 ;-0,1482 ;2
2717939889;1642150286;2009190935;1124174993;1957894106;359624,78;1593764896;1264550;1236,04 ;180162418;86493667;1213;49;7;28,57;3,43;4,22E-05;3,48;4,76;73,92;44,55;41,36;39,61;71,67;8,37;0,2921 ;4,91;13,23;1,0772 ;141,77;2,88;3,12;7,63;42,78;29,95;14,04;6,44;0,7853 ;0,0929 ;2
1623577766;718679852;904982377;849704513;1995677011;511525,21;773873253;13789661;843,48 ;232928324;126868801;2670;49;15,06;38,1;1,54;3,97E-05;1,66;3,3;55,74;25,76;52,34;38,18;58,86;23,94;0,0275 ;11,41;31,51;0,7962 ;91,08;6,73;7,95;15,81;93,17;70,46;35,91;8,83;1,1589 ;0,1643 ;2
1412341990;505410274;856669584;603411588;1252151028;180560;808930402;1139000;1364,00 ;93363419;63268965;1990;48;9,38;37,82;0,41;6,41E-06;0,41;1,73;60,66;46,16;42,72;22,88;60,13;8,4;0,0047 ;4,81;12,78;3,3752 ;134,06;18,03;4,54;10,83;116,7;110,31;10,73;7,05;1,0196 ;0,0403 ;2
637245035;223389227;389356429;251428873;434090513;76841,36;385816162;804974;601,23 ;17725699;3039785;465;48;3,03;34,31;3,24;3,65E-05;3,2;0,81;61,1;19,64;39,46;22,54;55,42;7,39;-0,0113 ;4,47;12,06;5,2113 ;153,45;1,37;0,47;1,21;50,35;14,71;9,04;1,19;1,1213 ;0,1012 ;2
332790012;86137011;237896504;235246703;160435216;52133,56;97543309;376794;213,63 ;7500843;19486988;11238;48;2,94;69,05;0,73;1,20E-05;0,74;2,26;71,49;18,89;70,69;38,32;93,58;10,4;-0,1223 ;3,05;15,67;1,9591 ;41,46;23,89;5,95;8,53;75,01;268,74;11,78;16,75;1,0712 ;0,0185 ;2
46951572;11991193;14323108;32241435;45452193;24396,66;14710137;314994;181,81 ;11276846;6976138;617;44;27,49;57;-0,92;-2,84E-05;-1,16;2,2;30,51;0,78;68,67;4,95;74,5;70,88;-0,1379 ;22,21;51,96;0,8567 ;45,62;-24,42;16,35;24,11;196,12;184,89;69,71707933;23,39;2,5949 ;0,3583 ;2
315840538;114198543;188586416;106253516;169611128;-16444,78;209587022;1426262;191,87 ;-24802542;-63203748;1287,873488;47;-5,98;25,47;9,07;7,34E-05;6,02;3,94;59,71;53,23;33,64;23,16;93,19;14,5;-0,0241 ;9,62;-5,21;0,5760 ;197,25;-4,18;-17,07;-45,52;-83,62;-268,53;47,26;-46,96;0,6553 ;0,1944 ;2
1483361003;506564739;902828759;512026831;1067722592;4390,56;971334172;4490995;429,67 ;25588637;-156534685;4015;47;2,69;32,87;3,54;3,89E-05;2,8;3,53;60,86;44,94;34,52;66,31;59,47;23,25;0,1435 ;15,23;0,3;6,0597 ;189,7;-3,99;-9,46;-26,52;55,44;-408,46;22,98;-17,66;0,8769 ;0,2926 ;2
518548157;180133383;295842820;197521512;721636977;74421,58;321026645;2224688;988,54 ;33704968;8439607;2922;47;7,82;35,86;1,87;4,19E-05;1,84;1,53;57,05;47,36;38,09;31,29;63,79;9,03;-0,0477 ;5,59;14,35;6,1590 ;162,53;1,97;1,64;4,39;195,96;75,6;16,31;1,8;1,0257 ;0,1308 ;2
136937808;57942021;100799032;71981916;112616123;40635,72;64955891;223753;450,46 ;14103839;14593266;7251;47;10,96;45,22;4,54;7,87E-05;4,81;1,88;73,61;36,06;52,57;36,73;43,28;20,7;0,0124 ;9,82;29,67;3,4129 ;90,24;4,96;11,24;22,57;140,16;201,51;19,71;18,01;1,0548 ;0,1723 ;2
1163114110;832741617;934852012;859461556;265149667;201289,36;303652554;343588;266,21 ;-167485500;-121888727;-1042;47;-12,71;19,56;3,18;2,77E-05;1,77;18,41751676;80,37;14,51;73,89;9,78;71,2;27,21;-1,0635 ;7,1;17,31;0,1174 ;35,33;-13,48;-9,69;-13,63;-27,81;-20,24;-31,59095783;-45,97;0,9988 ;0,0771 ;2
628161332;391818008;475955456;343423991;563747997;107101,13;284737340;761829;486,41 ;37002165;15714720;1702;46;6,41;47,03;1,37;2,71E-05;1,4;3,56;75,77;25,14;54,67;24,34;72,29;22,43;-0,3796 ;10,17;17,05;0,9734 ;82,91;3,74;2,51;4,69;61,67;35,14;12,1;3,74;0,8443 ;0,1010 ;2
1744670330;1045753400;1437115605;823131671;1226953829;449954,28;921538659;2250167;398,36 ;110064588;27459956;1872;46;6,66;42,56;4,15;5,53E-05;4,17;8,01;82,37;35,07;47,18;42,24;28,15;21,11;0,0009 ;11,15;25,79;5,1079 ;111,96;1,75;1,56;3,37;107,16;29,13;16,78;2,44;0,9378 ;0,1354 ;2
162207860;63364521;88308344;89496954;110611997;30428,76;72710906;327790;359,13 ;10944925;6061997;3428;46;7,15;51,1;4,03;6,13E-05;4,15;3,77;54,44;30,48;55,17;69,09;53,96;10,13;-0,3286 ;4,54;18,76;2,5390 ;81,24;2,69;3,75;7,01;107,36;73,81;29,92;6,8;1,3127 ;0,0214 ;2
219708098;78834843;117304941;162552603;230736357;41323,41;57155495;105309;442,87 ;16266451;20801553;6934;46;9,41;67,16;-0,95;-3,82E-05;-0,99;1,66;53,39;12,7;73,99;29,51;99,58;16,16;0,3893 ;4,2;18,81;0,5005 ;35,16;-12,31;10,05;13,78;108,44;193,98;9,33;12,61;1,4497 ;0,0875 ;2
160478502;123598245;126968317;115135028;101117936;27187,53;45343475;197188;378,72 ;7228342;6065064;1516;46;4,55;59,28;1,62;3,62E-05;1,7;9,43;79,12;12,54;71,74;29,58;44,49;45,69;-0,0409 ;12,91;16,94;0,6013 ;39,38;4,78;3,61;5,41;36,14;31,01;16,04;6,13;1,0015 ;0,1568 ;2
142628860;77998497;79403618;110766585;149582909;23634,38;31862275;86392;736,86 ;13190612;8662897;3323;46;9,42;71,46;0,75;3,52E-05;0,81;3,1;55,67;5,93;77,66;54,39;96,56;52,95;-3,1274 ;11,83;16,57;0,2099 ;28,77;11,45;6,01;8,05;85,35;75,81;13,14;7,83;1,4358 ;0,1305 ;2
41894580;2372616;31025901;35251977;14494640;5058,02;6642604;31460;201,31 ;3463252;2702171;204;46;9,85;67,44;-3,65;-7,97E-05;-3,98;1,9;74,06;19,81492027;84,14;8,03;57,75788406;47,67;-0,2062 ;7,56;12,07;0,5339 ;18,84;-5,61;6,67;7,94;49,48;49,98;32,06;24,14;1,2567 ;0,0472 ;2
